Interface:  eno1
('16:56:13.483455', 2108.3, 2108.3, 10823.1, 17.9, 0.0, 1.7056111111111119)
('16:56:13.509904', 2241.9, 1793.52, 10823.07, 17.9, 12.5, 1.7833055555555566)
('16:56:13.534286', 1945.61, 1945.61, 10823.0, 17.9, 0.0, 1.889833333333334)
('16:56:13.558784', 1936.44, 2420.55, 10823.0, 17.9, 0.0, 1.7814166666666675)
('16:56:13.583310', 1934.14, 1934.14, 10823.0, 17.9, 12.5, 1.7053333333333343)
('16:56:13.607911', 1928.26, 1928.26, 10823.0, 17.9, 0.0, 1.8051666666666673)
('16:56:13.632480', 2033.17, 1930.78, 10823.22, 17.9, 11.1, 1.8056111111111113)
('16:56:13.657467', 1898.49, 1898.49, 10823.22, 17.9, 0.0, 1.505388888888889)
('16:56:13.691131', 2113.74, 2113.74, 10823.22, 17.9, 8.0, 1.5829166666666679)
[Debug] Time:  1.0000691413879395
('16:56:13.725175', 2090.11, 2090.11, 10828.57, 17.9, 8.3, 1.6998333333333344)
('16:56:13.759133', 2095.42, 1746.18, 10834.48, 18.0, 4.3, 1.6064444444444452)
('16:56:13.793003', 1750.75, 2100.89, 10839.63, 18.0, 8.3, 1.5664166666666675)
('16:56:13.827029', 2091.22, 2091.22, 10845.32, 18.0, 8.3, 1.5831388888888895)
('16:56:13.860697', 2113.47, 2113.47, 10847.11, 18.0, 12.5, 1.7596666666666676)
('16:56:13.885144', 1940.44, 1940.44, 10850.36, 18.0, 9.1, 1.8835833333333336)
('16:56:13.911624', 1791.43, 1791.43, 10844.03, 18.0, 0.0, 1.8610277777777782)
('16:56:13.944570', 2159.75, 2159.75, 10848.52, 18.0, 25.0, 2.0387777777777787)
('16:56:13.969308', 1917.63, 1917.63, 10852.12, 18.0, 0.0, 1.9943888888888897)
('16:56:13.994575', 2346.78, 1877.42, 10856.55, 18.0, 4.5, 2.2218888888888895)
('16:56:14.024740', 1965.74, 1965.74, 10863.87, 18.0, 8.3, 1.9887777777777786)
('16:56:14.058401', 1761.63, 2113.96, 10871.5, 18.0, 0.0, 1.9853888888888893)
('16:56:14.083371', 2374.65, 1899.72, 10871.4, 18.0, 12.5, 2.197055555555556)
('16:56:14.108392', 1895.97, 1895.97, 10872.14, 18.0, 12.5, 2.435694444444445)
('16:56:14.134147', 1861.24, 2302.29, 10872.6, 18.0, 0.0, 2.16988888888889)
('16:56:14.163996', 1986.61, 1986.61, 10872.6, 18.0, 5.3, 2.308805555555556)
('16:56:14.192466', 2082.76, 2082.76, 10872.57, 18.0, 9.1, 2.019333333333334)
------------time slot: 2015-08-02 00:00:10, band 2048 Kbps -------------
('16:56:14.225647', 2144.49, 1787.08, 10872.57, 18.0, 8.0, 1.8828888888888895)
